type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
impedance,2008-05-04 05:35:36,24,B0007,240,1473,01473.csv,,0.04802200703480097,0.07107634151010893
charge,2008-05-04 06:07:29,24,B0007,241,1474,01474.csv,,,
impedance,2008-05-04 09:08:18,24,B0007,242,1475,01475.csv,,0.048245150285560964,0.07344417258506274
discharge,2008-05-04 09:40:11,24,B0007,243,1476,01476.csv,1.6622662630667526,,
impedance,2008-05-04 10:34:08,24,B0007,244,1477,01477.csv,,0.04887856396815102,0.07067979605623653
charge,2008-05-04 11:06:02,24,B0007,245,1478,01478.csv,,,
impedance,2008-05-04 14:06:20,24,B0007,246,1479,01479.csv,,0.05001512861656075,0.07381936636092858
discharge,2008-05-04 14:38:13,24,B0007,247,1480,01480.csv,1.6574243065763063,,
impedance,2008-05-04 15:32:01,24,B0007,248,1481,01481.csv,,0.04912443706060332,0.07004253090015103
charge,2008-05-04 16:03:55,24,B0007,249,1482,01482.csv,,,
impedance,2008-05-04 19:05:14,24,B0007,250,1483,01483.csv,,0.047456705587096075,0.07255600991617446
discharge,2008-05-04 19:37:07,24,B0007,251,1484,01484.csv,1.652538684928734,,
impedance,2008-05-04 20:30:47,24,B0007,252,1485,01485.csv,,0.04893713330364649,0.07109876809149202
charge,2008-05-04 21:02:41,24,B0007,253,1486,01486.csv,,,
impedance,2008-05-05 00:04:00,24,B0007,254,1487,01487.csv,,0.048886406569936064,0.07289868386035867
discharge,2008-05-05 00:35:53,24,B0007,255,1488,01488.csv,1.6472174627573322,,
impedance,2008-05-05 01:29:24,24,B0007,256,1489,01489.csv,,0.04911103876049412,0.07147560174006445
charge,2008-05-05 02:01:17,24,B0007,257,1490,01490.csv,,,
impedance,2008-05-05 04:56:20,24,B0007,258,1491,01491.csv,,0.04904240478915373,0.07202371305148902
discharge,2008-05-05 05:28:13,24,B0007,259,1492,01492.csv,1.6364136810898071,,
impedance,2008-05-05 06:21:44,24,B0007,260,1493,01493.csv,,0.05030151322042697,0.07382011728457984
charge,2008-05-05 06:53:38,24,B0007,261,1494,01494.csv,,,
impedance,2008-05-05 09:54:58,24,B0007,262,1495,01495.csv,,0.04861981736892422,0.07223470556283451
discharge,2008-05-05 11:41:31,24,B0007,263,1496,01496.csv,1.6362554312048496,,
charge,2008-05-05 17:40:16,24,B0007,264,1497,01497.csv,,,
discharge,2008-05-05 20:40:08,24,B0007,265,1498,01498.csv,1.641119179218384,,
impedance,2008-05-05 21:33:38,24,B0007,266,1499,01499.csv,,0.04858590816702541,0.07223412421622642
charge,2008-05-05 22:05:32,24,B0007,267,1500,01500.csv,,,
impedance,2008-05-06 01:06:52,24,B0007,268,1501,01501.csv,,0.04830739180756976,0.07449610987674748
discharge,2008-05-06 01:38:46,24,B0007,269,1502,01502.csv,1.6315700789656966,,
impedance,2008-05-06 02:31:59,24,B0007,270,1503,01503.csv,,0.04876858782226287,0.07064567543830795
charge,2008-05-06 03:03:53,24,B0007,271,1504,01504.csv,,,
impedance,2008-05-06 06:05:11,24,B0007,272,1505,01505.csv,,0.04807714089362054,0.07403770271784743
discharge,2008-05-06 06:37:06,24,B0007,273,1506,01506.csv,1.621213282987236,,
impedance,2008-05-06 07:30:10,24,B0007,274,1507,01507.csv,,0.04812419279863444,0.07218949222755539
charge,2008-05-06 08:02:05,24,B0007,275,1508,01508.csv,,,
impedance,2008-05-06 10:53:26,24,B0007,276,1509,01509.csv,,0.048897202430558395,0.07193674461638987
discharge,2008-05-06 11:25:21,24,B0007,277,1510,01510.csv,1.6164273214762122,,
impedance,2008-05-06 12:18:26,24,B0007,278,1511,01511.csv,,0.048287687725557416,0.0711931915352938
charge,2008-05-06 12:50:20,24,B0007,279,1512,01512.csv,,,
impedance,2008-05-06 15:51:41,24,B0007,280,1513,01513.csv,,0.05060519273798081,0.07400471120772745
discharge,2008-05-06 16:23:36,24,B0007,281,1514,01514.csv,1.615823510161921,,
impedance,2008-05-06 17:16:40,24,B0007,282,1515,01515.csv,,0.0518898593763007,0.07337968785128729
charge,2008-05-06 17:48:34,24,B0007,283,1516,01516.csv,,,
impedance,2008-05-06 20:49:54,24,B0007,284,1517,01517.csv,,0.05513227508897388,0.07463188429536609
discharge,2008-05-06 21:21:49,24,B0007,285,1518,01518.csv,1.61672418029789,,
impedance,2008-05-06 22:14:45,24,B0007,286,1519,01519.csv,,0.05314810765507648,0.07419785919197229
charge,2008-05-06 22:46:40,24,B0007,287,1520,01520.csv,,,
impedance,2008-05-07 01:45:30,24,B0007,288,1521,01521.csv,,0.052122387063300676,0.07530335771038864
discharge,2008-05-07 02:17:25,24,B0007,289,1522,01522.csv,1.6108655863730026,,
impedance,2008-05-07 03:10:20,24,B0007,290,1523,01523.csv,,0.051886743475727706,0.07331681215513984
charge,2008-05-07 03:42:15,24,B0007,291,1524,01524.csv,,,
impedance,2008-05-07 06:32:06,24,B0007,292,1525,01525.csv,,0.05077571807567494,0.07496378520798935
discharge,2008-05-07 07:04:02,24,B0007,293,1526,01526.csv,1.6006603374309376,,
impedance,2008-05-07 07:56:39,24,B0007,294,1527,01527.csv,,0.05127880020286333,0.07413404629394856
charge,2008-05-07 08:28:34,24,B0007,295,1528,01528.csv,,,
impedance,2008-05-07 11:29:54,24,B0007,296,1529,01529.csv,,0.05126724930337932,0.07541159661766002
discharge,2008-05-07 12:01:49,24,B0007,297,1530,01530.csv,1.5959174487005663,,
impedance,2008-05-07 12:54:18,24,B0007,298,1531,01531.csv,,0.05162074784919272,0.07456760686704336
charge,2008-05-07 13:26:13,24,B0007,299,1532,01532.csv,,,
impedance,2008-05-07 16:27:34,24,B0007,300,1533,01533.csv,,0.051355678502895456,0.0749649652243977
discharge,2008-05-07 16:59:29,24,B0007,301,1534,01534.csv,1.5962179519462243,,
impedance,2008-05-07 17:51:59,24,B0007,302,1535,01535.csv,,0.05218773955758448,0.0730264613396324
charge,2008-05-07 18:23:54,24,B0007,303,1536,01536.csv,,,
impedance,2008-05-07 21:24:14,24,B0007,304,1537,01537.csv,,0.05194895745860293,0.07469906780400354
discharge,2008-05-07 21:56:09,24,B0007,305,1538,01538.csv,1.5958065114633972,,
impedance,2008-05-07 22:48:38,24,B0007,306,1539,01539.csv,,0.051323546192023374,0.07394056507406407
charge,2008-05-07 23:20:34,24,B0007,307,1540,01540.csv,,,
impedance,2008-05-08 02:21:54,24,B0007,308,1541,01541.csv,,0.05128667477654547,0.07539484013414438
discharge,2008-05-08 02:53:49,24,B0007,309,1542,01542.csv,1.5906507821480704,,
impedance,2008-05-08 03:46:09,24,B0007,310,1543,01543.csv,,0.052841857026562786,0.07385806546031527
impedance,2008-05-09 11:53:10,24,B0007,311,1544,01544.csv,,0.05502813794451862,0.07705920199069437
discharge,2008-05-09 12:25:07,24,B0007,312,1545,01545.csv,1.6888211161855506,,
impedance,2008-05-09 13:19:35,24,B0007,313,1546,01546.csv,,0.05527266157182866,0.07666481641775076
charge,2008-05-09 17:26:51,24,B0007,314,1547,01547.csv,,,
discharge,2008-05-09 20:28:09,24,B0007,315,1548,01548.csv,1.6259938279733204,,
impedance,2008-05-09 21:21:03,24,B0007,316,1549,01549.csv,,0.05378413050825462,0.07630704682775627
charge,2008-05-09 21:53:00,24,B0007,317,1550,01550.csv,,,
impedance,2008-05-10 00:49:59,24,B0007,318,1551,01551.csv,,0.05324102311684918,0.07558335014316388
discharge,2008-05-10 01:21:56,24,B0007,319,1552,01552.csv,1.6157433862812898,,
impedance,2008-05-10 02:14:42,24,B0007,320,1553,01553.csv,,0.05478650507622205,0.07743191172663344
charge,2008-05-10 02:46:38,24,B0007,321,1554,01554.csv,,,
impedance,2008-05-10 05:46:15,24,B0007,322,1555,01555.csv,,0.05273469991494585,0.07574262774043826
discharge,2008-05-10 06:18:12,24,B0007,323,1556,01556.csv,1.6056626764846538,,
impedance,2008-05-10 07:10:49,24,B0007,324,1557,01557.csv,,0.05427689977479273,0.07517125637103751
charge,2008-05-10 07:42:46,24,B0007,325,1558,01558.csv,,,
impedance,2008-05-10 10:44:07,24,B0007,326,1559,01559.csv,,0.054101669766115246,0.07605862048749032
discharge,2008-05-10 11:16:04,24,B0007,327,1560,01560.csv,1.5949746921524348,,
impedance,2008-05-10 12:08:32,24,B0007,328,1561,01561.csv,,0.05335555094385589,0.07624199701827614
charge,2008-05-10 12:40:29,24,B0007,329,1562,01562.csv,,,
impedance,2008-05-10 15:39:59,24,B0007,330,1563,01563.csv,,0.053379437619037746,0.0768769249386572
discharge,2008-05-10 16:11:56,24,B0007,331,1564,01564.csv,1.5904102438871945,,
impedance,2008-05-10 17:04:16,24,B0007,332,1565,01565.csv,,0.05518512471358772,0.0767334331584221
charge,2008-05-10 17:36:13,24,B0007,333,1566,01566.csv,,,
impedance,2008-05-10 20:35:57,24,B0007,334,1567,01567.csv,,0.05523767045005179,0.07884381066373808
discharge,2008-05-10 21:07:54,24,B0007,335,1568,01568.csv,1.5853517062988178,,
impedance,2008-05-10 22:00:05,24,B0007,336,1569,01569.csv,,0.053994133680981084,0.07773988563055201
charge,2008-05-10 22:32:02,24,B0007,337,1570,01570.csv,,,
impedance,2008-05-11 01:33:24,24,B0007,338,1571,01571.csv,,0.054439338280930595,0.07785420519610012
discharge,2008-05-11 02:05:21,24,B0007,339,1572,01572.csv,1.5799737147242376,,
impedance,2008-05-11 02:57:32,24,B0007,340,1573,01573.csv,,0.055109377347250715,0.07623069832622051
charge,2008-05-11 03:29:30,24,B0007,341,1574,01574.csv,,,
impedance,2008-05-11 06:23:30,24,B0007,342,1575,01575.csv,,0.05405487569096337,0.07821105614795815
discharge,2008-05-11 06:55:27,24,B0007,343,1576,01576.csv,1.5752185465278068,,
impedance,2008-05-11 07:47:30,24,B0007,344,1577,01577.csv,,0.05479070192432567,0.0771316593546729
charge,2008-05-11 08:19:27,24,B0007,345,1578,01578.csv,,,
impedance,2008-05-11 11:20:49,24,B0007,346,1579,01579.csv,,0.05335322659418541,0.07819867312210359
discharge,2008-05-11 11:52:47,24,B0007,347,1580,01580.csv,1.569798484648868,,
impedance,2008-05-11 12:44:40,24,B0007,348,1581,01581.csv,,0.05372850301976263,0.07612674604645071
charge,2008-05-11 13:16:38,24,B0007,349,1582,01582.csv,,,
impedance,2008-05-11 16:18:00,24,B0007,350,1583,01583.csv,,0.05354779689154472,0.07799840526566774
discharge,2008-05-11 16:49:58,24,B0007,351,1584,01584.csv,1.5702565375950357,,
impedance,2008-05-11 17:41:53,24,B0007,352,1585,01585.csv,,0.05342880437818603,0.07475396587125875
charge,2008-05-11 18:13:51,24,B0007,353,1586,01586.csv,,,
impedance,2008-05-11 21:15:14,24,B0007,354,1587,01587.csv,,0.05429631089195726,0.07755605645193993
discharge,2008-05-11 21:47:12,24,B0007,355,1588,01588.csv,1.565249873909438,,
impedance,2008-05-11 22:38:57,24,B0007,356,1589,01589.csv,,0.05466184236291413,0.07846015850370025
charge,2008-05-11 23:10:55,24,B0007,357,1590,01590.csv,,,
impedance,2008-05-12 02:05:00,24,B0007,358,1591,01591.csv,,0.054140507846383475,0.07849103991881125
discharge,2008-05-12 02:36:58,24,B0007,359,1592,01592.csv,1.559633933561147,,
impedance,2008-05-12 03:28:34,24,B0007,360,1593,01593.csv,,0.053882401638940244,0.0774785569851945
charge,2008-05-12 04:00:32,24,B0007,361,1594,01594.csv,,,
impedance,2008-05-12 12:24:36,24,B0007,362,1595,01595.csv,,0.05497736185369785,0.07863873360391814
discharge,2008-05-12 12:56:34,24,B0007,363,1596,01596.csv,1.5649820533392105,,
impedance,2008-05-12 13:48:19,24,B0007,364,1597,01597.csv,,0.05427616393971161,0.07537775917996459
charge,2008-05-12 16:11:11,24,B0007,365,1598,01598.csv,,,
discharge,2008-05-12 18:59:59,24,B0007,366,1599,01599.csv,1.57497949984227,,
impedance,2008-05-12 19:51:52,24,B0007,367,1600,01600.csv,,0.05377474963866314,0.07616309255239219
charge,2008-05-12 20:23:51,24,B0007,368,1601,01601.csv,,,
impedance,2008-05-12 23:21:19,24,B0007,369,1602,01602.csv,,0.054523978157317556,0.0781727897082057
discharge,2008-05-12 23:53:17,24,B0007,370,1603,01603.csv,1.5652811168780458,,
impedance,2008-05-13 00:44:53,24,B0007,371,1604,01604.csv,,0.0531805398246686,0.07546214094908074
charge,2008-05-13 01:16:51,24,B0007,372,1605,01605.csv,,,
impedance,2008-05-13 04:03:26,24,B0007,373,1606,01606.csv,,0.05441238770330601,0.07816806645061
discharge,2008-05-13 04:35:25,24,B0007,374,1607,01607.csv,1.559755497470126,,
impedance,2008-05-13 05:26:51,24,B0007,375,1608,01608.csv,,0.05409518971933728,0.07684363196174843
charge,2008-05-13 05:58:50,24,B0007,376,1609,01609.csv,,,
impedance,2008-05-13 08:52:05,24,B0007,377,1610,01610.csv,,0.05451219205855288,0.07651054614613173
discharge,2008-05-13 09:24:04,24,B0007,378,1611,01611.csv,1.549897685670499,,
impedance,2008-05-13 10:15:02,24,B0007,379,1612,01612.csv,,0.056164422063534065,0.07769932463139873
charge,2008-05-13 10:47:01,24,B0007,380,1613,01613.csv,,,
impedance,2008-05-13 13:48:25,24,B0007,381,1614,01614.csv,,0.052351911552094406,0.0772564945442686
discharge,2008-05-13 14:20:24,24,B0007,382,1615,01615.csv,1.5438771531345021,,
impedance,2008-05-13 15:11:42,24,B0007,383,1616,01616.csv,,0.05561672295492655,0.07570816049932046
charge,2008-05-13 15:43:41,24,B0007,384,1617,01617.csv,,,
impedance,2008-05-13 18:32:21,24,B0007,385,1618,01618.csv,,0.055582769847162185,0.07723477152073635
discharge,2008-05-13 19:04:20,24,B0007,386,1619,01619.csv,1.5450187488690073,,
impedance,2008-05-13 19:55:29,24,B0007,387,1620,01620.csv,,0.054893315578426714,0.0784417847890159
charge,2008-05-13 20:27:29,24,B0007,388,1621,01621.csv,,,
impedance,2008-05-13 23:27:26,24,B0007,389,1622,01622.csv,,0.05474089300471066,0.07901841555586095
discharge,2008-05-13 23:59:26,24,B0007,390,1623,01623.csv,1.5445940154102908,,
impedance,2008-05-14 00:50:35,24,B0007,391,1624,01624.csv,,0.05559975704161817,0.07623453799616979
charge,2008-05-14 01:22:34,24,B0007,392,1625,01625.csv,,,
impedance,2008-05-14 04:23:57,24,B0007,393,1626,01626.csv,,0.055237233438058246,0.0799393133533925
discharge,2008-05-14 04:55:57,24,B0007,394,1627,01627.csv,1.5343086721758876,,
impedance,2008-05-14 05:46:58,24,B0007,395,1628,01628.csv,,0.05396274243560972,0.07868889028954579
charge,2008-05-14 06:18:57,24,B0007,396,1629,01629.csv,,,
impedance,2008-05-14 09:20:22,24,B0007,397,1630,01630.csv,,0.0572653476857599,0.07942312226110386
discharge,2008-05-14 09:52:22,24,B0007,398,1631,01631.csv,1.5287603942958483,,
impedance,2008-05-14 10:43:12,24,B0007,399,1632,01632.csv,,0.0541146320474673,0.07612960917607249
charge,2008-05-14 11:15:12,24,B0007,400,1633,01633.csv,,,
impedance,2008-05-14 14:03:22,24,B0007,401,1634,01634.csv,,0.05107064795051435,0.07876484726875482
discharge,2008-05-14 14:35:22,24,B0007,402,1635,01635.csv,1.5289260249179843,,
impedance,2008-05-14 15:26:13,24,B0007,403,1636,01636.csv,,0.05245305255719061,0.07836888342427649
charge,2008-05-14 15:58:13,24,B0007,404,1637,01637.csv,,,
impedance,2008-05-14 18:59:38,24,B0007,405,1638,01638.csv,,0.05508857873132331,0.07806701171840846
discharge,2008-05-14 19:31:39,24,B0007,406,1639,01639.csv,1.529091650133123,,
impedance,2008-05-14 20:22:30,24,B0007,407,1640,01640.csv,,0.053291029799270764,0.07774180078331032
charge,2008-05-14 20:54:30,24,B0007,408,1641,01641.csv,,,
impedance,2008-05-14 23:55:55,24,B0007,409,1642,01642.csv,,0.055778574185470456,0.07824269800333249
discharge,2008-05-15 00:27:55,24,B0007,410,1643,01643.csv,1.5239059324661248,,
impedance,2008-05-15 01:18:37,24,B0007,411,1644,01644.csv,,0.05374267950314573,0.07767030600334027
charge,2008-05-15 01:50:38,24,B0007,412,1645,01645.csv,,,
impedance,2008-05-15 04:52:04,24,B0007,413,1646,01646.csv,,0.058454793092531966,0.07808837738558039
discharge,2008-05-15 05:24:04,24,B0007,414,1647,01647.csv,1.5186675419100615,,
impedance,2008-05-15 06:14:38,24,B0007,415,1648,01648.csv,,0.05464489394226865,0.07820049396409737
charge,2008-05-15 06:46:38,24,B0007,416,1649,01649.csv,,,
impedance,2008-05-15 09:48:03,24,B0007,417,1650,01650.csv,,0.05487289835073646,0.08114313792394433
discharge,2008-05-15 10:20:03,24,B0007,418,1651,01651.csv,1.5136482266426952,,
impedance,2008-05-15 11:10:28,24,B0007,419,1652,01652.csv,,0.05828419298726298,0.07844622962445755
charge,2008-05-15 11:42:28,24,B0007,420,1653,01653.csv,,,
impedance,2008-05-15 14:38:58,24,B0007,421,1654,01654.csv,,0.0568991758337347,0.07887220766486298
discharge,2008-05-15 15:10:59,24,B0007,422,1655,01655.csv,1.5136050185229033,,
impedance,2008-05-15 16:01:23,24,B0007,423,1656,01656.csv,,0.05428987712099985,0.07797181026914603
charge,2008-05-15 16:33:24,24,B0007,424,1657,01657.csv,,,
impedance,2008-05-15 19:24:46,24,B0007,425,1658,01658.csv,,0.05574285095910161,0.08005685613579032
discharge,2008-05-15 19:56:47,24,B0007,426,1659,01659.csv,1.5139470614867965,,
impedance,2008-05-15 20:47:12,24,B0007,427,1660,01660.csv,,0.056765631832907296,0.0783665633777987
charge,2008-05-15 21:19:13,24,B0007,428,1661,01661.csv,,,
impedance,2008-05-16 00:09:33,24,B0007,429,1662,01662.csv,,0.05446434802277253,0.07791983537472322
discharge,2008-05-16 16:54:59,24,B0007,430,1663,01663.csv,1.5339599193158786,,
charge,2008-05-16 18:43:58,24,B0007,431,1664,01664.csv,,,
discharge,2008-05-16 21:37:39,24,B0007,432,1665,01665.csv,1.5391372798653098,,
impedance,2008-05-16 22:28:31,24,B0007,433,1666,01666.csv,,0.05968120820514389,0.07951493628212278
charge,2008-05-16 23:00:32,24,B0007,434,1667,01667.csv,,,
impedance,2008-05-17 02:00:12,24,B0007,435,1668,01668.csv,,0.05604258367132115,0.07991327205972212
discharge,2008-05-17 02:32:13,24,B0007,436,1669,01669.csv,1.5236247972838737,,
impedance,2008-05-17 03:22:47,24,B0007,437,1670,01670.csv,,0.057541452922451095,0.08149127802203272
charge,2008-05-17 03:54:49,24,B0007,438,1671,01671.csv,,,
impedance,2008-05-17 06:53:18,24,B0007,439,1672,01672.csv,,0.05719697967170129,0.08185319457580625
discharge,2008-05-17 07:25:19,24,B0007,440,1673,01673.csv,1.5135813035589147,,
impedance,2008-05-17 08:15:45,24,B0007,441,1674,01674.csv,,0.056906824959249674,0.0800043038139232
charge,2008-05-17 08:47:46,24,B0007,442,1675,01675.csv,,,
impedance,2008-05-17 11:49:14,24,B0007,443,1676,01676.csv,,0.05533954029001459,0.08086669055606474
discharge,2008-05-17 12:21:15,24,B0007,444,1677,01677.csv,1.5077850749847914,,
impedance,2008-05-17 13:11:30,24,B0007,445,1678,01678.csv,,0.05670268214391647,0.08127758920341213
charge,2008-05-17 13:43:32,24,B0007,446,1679,01679.csv,,,
impedance,2008-05-17 16:43:35,24,B0007,447,1680,01680.csv,,0.057050602535577005,0.08153840356165401
discharge,2008-05-17 17:15:37,24,B0007,448,1681,01681.csv,1.5031960676037333,,
impedance,2008-05-17 18:05:53,24,B0007,449,1682,01682.csv,,0.05753505401536875,0.07713077542429995
charge,2008-05-17 18:37:55,24,B0007,450,1683,01683.csv,,,
impedance,2008-05-17 21:38:49,24,B0007,451,1684,01684.csv,,0.0577616170406075,0.0820660023586674
discharge,2008-05-17 22:10:51,24,B0007,452,1685,01685.csv,1.4978220596995881,,
impedance,2008-05-17 23:00:48,24,B0007,453,1686,01686.csv,,0.057686948907810176,0.08022088362573354
charge,2008-05-17 23:32:50,24,B0007,454,1687,01687.csv,,,
impedance,2008-05-18 02:33:17,24,B0007,455,1688,01688.csv,,0.057585488535843915,0.08293347770359485
discharge,2008-05-18 03:05:19,24,B0007,456,1689,01689.csv,1.492848534633516,,
impedance,2008-05-18 03:55:17,24,B0007,457,1690,01690.csv,,0.05770347788466892,0.08126925834885164
charge,2008-05-18 04:27:19,24,B0007,458,1691,01691.csv,,,
impedance,2008-05-18 07:28:48,24,B0007,459,1692,01692.csv,,0.05670666348649182,0.08268806521788226
discharge,2008-05-18 08:00:50,24,B0007,460,1693,01693.csv,1.492414389867026,,
impedance,2008-05-18 08:50:48,24,B0007,461,1694,01694.csv,,0.05723155595298293,0.0826950250965445
charge,2008-05-18 09:22:51,24,B0007,462,1695,01695.csv,,,
impedance,2008-05-18 12:12:46,24,B0007,463,1696,01696.csv,,0.05871571908588068,0.08294174003043774
discharge,2008-05-18 12:44:48,24,B0007,464,1697,01697.csv,1.487482776538081,,
impedance,2008-05-18 13:34:37,24,B0007,465,1698,01698.csv,,0.05786085013264919,0.08079562408415836
charge,2008-05-18 14:06:39,24,B0007,466,1699,01699.csv,,,
impedance,2008-05-18 17:04:27,24,B0007,467,1700,01700.csv,,0.057109751399146834,0.08239034528661737
discharge,2008-05-18 17:36:29,24,B0007,468,1701,01701.csv,1.482535148640411,,
impedance,2008-05-18 18:26:10,24,B0007,469,1702,01702.csv,,0.057511140154939196,0.08182855408185172
charge,2008-05-18 18:58:12,24,B0007,470,1703,01703.csv,,,
impedance,2008-05-18 21:59:40,24,B0007,471,1704,01704.csv,,0.05701776890792207,0.0816566640960627
discharge,2008-05-18 22:31:45,24,B0007,472,1705,01705.csv,1.4827874322228984,,
impedance,2008-05-18 23:21:28,24,B0007,473,1706,01706.csv,,0.05818081028754896,0.08248706088939217
charge,2008-05-18 23:53:33,24,B0007,474,1707,01707.csv,,,
impedance,2008-05-19 02:55:02,24,B0007,475,1708,01708.csv,,0.05771468674207234,0.08397428323884612
discharge,2008-05-19 03:27:07,24,B0007,476,1709,01709.csv,1.476971179775059,,
impedance,2008-05-19 04:16:50,24,B0007,477,1710,01710.csv,,0.057554341890008825,0.08219829115379546
